camera_upgrade_help_content,"""It is detected that last update failed, please read following notes before try again: 

 1. Make sure that your camera is at least 50% charged before you proceed 
 2. Do not power off camera or camera Wi-Fi throughout the upgrade process 
 3. Keep the camera close to your phone 
 4. Be patient until upgrade is complete and the camera is automatically off 
 
 We also suggest you manually update by PC/Mac 
 Guide link: http://www.xiaoyi.com/update/sports""",,,,,,,,,"""Es wurde festgestellt, dass das letzte Update fehlschlug. Lesen Sie bitte folgende Anmerkungen, bevor Sie es erneut versuchen:

 1.Stellen Sie sicher, dass die Kamera zu mindestens 50% aufgeladen ist bevor sie fortfahren 
 2. Schalten Sie die Kamera oder das WLAN der Kamera während dem gesamten Upgrade Prozess nicht aus 
 3. Halten Sie die Kamera in der Nähe Ihres Telefons 
 4. Warten Sie geduldig bis das Upgrade beendet wurde und die Kamera sich automatisch ausschaltet. 
 
 Außerdem empfehlen wir ein manuelles Update über den PC/Mac 
 Folge Link: http://www.xiaoyi.com/update/sports""",,,,"""Se detectó que última actualización falló, por favor, lea las siguientes notas antes de intentarlo de nuevo: 

 1. Asegúrese de que su cámara está al menos al 50% de carga antes de continuar.
 2. No apague la cámara o el Wi-Fi durante el proceso de actualización.
 3. Mantenga la cámara cerca de su teléfono.
 4. Espere hasta que la actualización se haya completado y la cámara se apague atomáticamente.
 
 También sugerimos que actualice manualmente a través de PC/Mac. 
Enlace a la guía: http://www.xiaoyi.com/update/sports""","""Se detectó que última actualización falló, por favor, lea las siguientes notas antes de intentarlo de nuevo: 

 1. Asegúrese de que su cámara está al menos al 50% de carga antes de continuar.
 2. No apague la cámara o el Wi-Fi durante el proceso de actualización.
 3. Mantenga la cámara cerca de su teléfono.
 4. Espere hasta que la actualización se haya completado y la cámara se apague atomáticamente.
 
 También sugerimos que actualice manualmente a través de PC/Mac. 
Enlace a la guía: http://www.xiaoyi.com/update/sports""",,,,,"""Il a été détecté que la dernière mise à jour à échoué, merci de lire les informations suivantes avant de ré-essayer: 

 1. Assurez-vous que la caméra est chargée à au moins 50% avant d'essayer
 2. Ne pas éteindre la caméra ou le Wi-Fi durant l'opération 
 3. Garder la caméra à procimité du téléphone 
 4. Patienter jusqu'à la fin de la mise à jour et l'extinction de la caméra 
 
 Nous suggérons de faire la mise à jour manuellement à partir d'un PC/Mac 
 Guide: http://www.xiaoyi.com/update/sports""",,,,,,,,"""Telah terdeteksi bahwa anda gagal memperbarui kamera ke versi terbaru, silahkan baca panduan berikut ini sebelum mencoba kembali: 

 1.Pastikan baterai kamera terisi minimal 50% sebelum ,melakukan proses 

 2.Jangan matikan kamera saat proses sedang dilakukan 

 3. Letakan posisi kamera dekat dengan telepon anda. 

 4. Tunggu sampai proses selesai dan biarkan kamera mati secara otomatis. Kami juga menyarankan anda untuk memperbarui versi secara manual dengan Komputer/Mac
Link Panduan : http://www.xiaoyi.com/update/sports""",,"""E' stato riscontrato un errore durante l'ultimo aggiornamento, leggi questi suggerimenti prima di riprovare: 

 1. Assicurati di avere almeno il 50% di carica prima di procedere.
 2. Non spegnere la camera o il Wi-Fi della camera durante il processo di aggiornamento.
 3. Tieni la camera vicina al tuo telefono.
 4. Aspetta fino a quando l'aggiornamento è completato e la camera si sia spenta automaticamente.
 
 Inoltre ti suggeriamo di aggiornare manulamente la camera tramite PC/Mac
 Link per la guida: http://www.xiaoyi.com/update/sports""",,,,,,,,,,,,,,,,,,,,"""De laatste update is mislukt, lees het volgende voor verder te gaan: 

 1. Zorg er voor dat de camera voor minstens 50% is opgeladen
 2. Zet de camera of de wifi niet uit tijdens het bijwerken
 3. Laat de camera dicht bij de telefoon
 4. Wees geduldig tot het bijwerken is voltooid en de camera automatisch uit gaat
 
 Een andere optie is een handmatige update via de PC/Mac
 Handleiding (Engels): http://www.xiaoyi.com/update/sports""",,,,,,,"""Не удалось обновить, пожалуйста, перед тем, как повторить попытку внимательно прочитайте: 

 1. Убедитесь, что батарея вашей камеры заряжена более чем на 50% 
 2. Не выключайте камеру или Wi-Fi во время процесса обновления 
 3. Камера должна находиться около телефона 
 4. После завершения обновления ваша камера автоматически выключится 
 
 Вы так же можете обновить через компьютер 
 Инструкция: http://www.xiaoyi.com/update/sports""",,,,,,,,,,,,,,,,"""检测到上次固件升级意外失败，重新升级前，请参考以下注意事项：

 1. 固件升级前请保证电量大于50% 
 2.上传固件时请耐心等待固件上传完成 
 3. 不要主动关闭相机和相机Wi-Fi 
 4. 固件更新期间，请不要挪动相机 

如果不是上述原因导致的，建议你尝试通过连接PC/Mac进行手动升级。
指引链接：http://www.xiaoyi.com/update/sports""",,"""檢測到上次韌體升級意外失敗，重新升級前，請參考以下注意事項：

 1. 韌體升級前請保證電量大於50% 
 2.上傳韌體時請耐心等待韌體上傳完成 
 3. 不要主動關閉相機和相機Wi-Fi 
 4. 韌體更新期間，請不要挪動相機 

如果不是上述原因導致的，建議你嘗試通過連接PC/Mac進行手動升級。
指引鏈接：http://www.xiaoyi.com/update/sports""",
record_failed,Failed record.,,,,,,,,,Aufnahme fehlgeschlagen.,,,,Fallo en la grabación,Fallo en la grabación,,,,,Enregistrement échoué,,,,,,,,Gagal Merekam.,,Registrazione fallita,,,,,,,,,,,,,,,,,,,,Opname mislukt.,,,,,,,Не удалось записать.,,,,,,,,,,,,,,,,录像失败,,錄影失敗,
setting_serial_number,Serial number,,,,,,,,,Seriennummer,,,,Número de serie,Número de serie,,,,,Numéro de série,,,,,,,,Nomor Seri,,Numero seriale,,,,,,,,,,,,,,,,,,,,Serieel nummer,,,,,,,Серийный номер,,,,,,,,,,,,,,,,序列号,,序號,
iv_list_sub_item_photo_thumbnail_contentdescription,Photo thumbnail,,,,,,,,,Foto thumbnail,,,,Miniaturas de fotos,Miniaturas de fotos,,,,,Miniature photo,,,,,,,,Foto thumbnail,,Anteprima foto,,,,,,,,,,,,,,,,,,,,Foto voorbeeld,,,,,,,Иконка фото,,,,,,,,,,,,,,,,照片缩略图,,相片縮圖,
common_android_wear_update_title,Update Android Wear,Dateer Android Wear op,Android Wearን ያዘምኑ,‏تحديث Android Wear,Актуализиране на Android Wear,Android Wear আপডেট করুন,Actualitza Android Wear,Aktualizujte aplikaci Android Wear,Opdater Android Wear,Android Wear aktualisieren,Ενημέρωση Android Wear,Update Android Wear,Update Android Wear,Actualizar Android Wear,Actualizar Android Wear,Rakenduse Android Wear värskendamine,Eguneratu Android Wear,‏به‌روزرسانی Android Wear,Päivitä Android Wear,Mettre à jour Android Wear,Mettre à jour Android Wear,Actualizar Android Wear,Android Wear अपडेट करें,Ažurirajte Android Wear,Az Android Wear frissítése,Թարմացնել Android Wear-ը,Perbarui Android Wear,,Uppfærðu Android Wear,Aggiorna Android Wear,‏עדכון Android Wear,Android Wearの更新,Android Wear-ის განახლება,Android Wear қолданбасын жаңарту,ធ្វើ​បច្ចុប្បន្នភាព Android Wear,Android Wear ನವೀಕರಿಸಿ,Android Wear 업데이트,Android Тагынманы жаңыртуу,​ອັບ​ເດດ Android Wear,Atnaujinkite „Android Wear“,Android Wear atjaunināšana,Ажурирај Android Wear,Android Wear അപ്‌ഡേറ്റുചെയ്യുക,Андройд Зүүсгэлийг шинэчлэх,Android Wear अद्यतनित करा,Kemas kini Android Wear,အန်ဒရွိုက် ဆောင်စရာကို မွမ်းမံရန်,Oppdater Android Wear,Android उपयोग अद्यावधिक गर्नुहोस्,Android Wear updaten,Zaktualizuj Android Wear,Atualizar o Android Wear,Atualizar o Android Wear,Atualizar Android Wear,Actualizați Android Wear,Обновить Android Wear,,Android Wear යාවත්කාලීන කරන්න,Aktualizujte aplikáciu Android Wear,Posodobitev aplikacije Android Wear,Ажурирајте Android Wear,Uppdatera Android Wear,Sasisha Android Wear,Android வியரைப் புதுப்பி,Android Wearని నవీకరించండి,อัปเดต Android Wear,I-update ang Android Wear,"""Android Wear'ı Güncelle""",Оновити Android Wear,‏Android Wear کو اپ ڈیٹ کریں,Android Wear ilovasini yangilash,Cập nhật Android Wear,更新Android Wear,更新 Android Wear,更新 Android Wear,Buyekeza i-Android Wear
select_one_plat_at_least,Please select a target platform,,,,,,,,,Bitte wählen Sie ihren Zielort,,,,Seleccione plataforma,Seleccione plataforma,,,,,Merci de choisir une plateforme cible,,,,,,,,Silakan pilih platform target,,Per favore seleziona la piattaforma,,,,,,,,,,,,,,,,,,,,Selecteer doel platform,,,,,,,"Пожалуйста, выберите платформу",,,,,,,,,,,,,,,,请选择一个目标平台,,請選擇一個目標平台,
video_edit_crop_draft,Save draft,,,,,,,,,Entwurf speichern,,,,Grabar draft,Grabar draft,,,,,Sauvegarder le brouillon,,,,,,,,Simpan Draft,,Salva l'anteprima,,,,,,,,,,,,,,,,,,,,Bewaar concept,,,,,,,Сохранить черновик,,,,,,,,,,,,,,,,保存草稿,,保存草稿,
wifi_set_success,"Successfully updated Wi-Fi info, please reconnect with your camera.",,,,,,,,,"WLAN Informationen erfolgreich aktualisiert, bitte verbinden Sie erneut mit Ihrer Kamera.",,,,"Información Wi-Fi actualizada correctamente, vuelva a conectar la cámara","Información Wi-Fi actualizada correctamente, vuelva a conectar la cámara",,,,,"Mise à jour des informations Wi-Fi réussie, merci de reconnecter la caméra",,,,,,,,"Info Wi-Fi berhasil diperbarui, silahkan hubungkan dengan kamera kembali.",,"Informazioni Wi-Fi aggiornate con successo, riconnetti la camera.",,,,,,,,,,,,,,,,,,,,"Wifi informatie bijgewerkt, verbind opnieuw met de camera.",,,,,,,"Удачное обновление информации о Wi-Fi, пожалуйста, подключите камеру.",,,,,,,,,,,,,,,,Wi-Fi信息修改成功，请重新连接相机！,,WiFi資訊修改成功，請重新連接相機！,
tvVideoDelete,Delete,,,,,,,,,Löschen,,,,Borrar,Borrar,,,,,Supprimer,,,,,,,,Hapus,,Cancella,,,,,,,,,,,,,,,,,,,,Verwijder,,,,,,,Удалить,,,,,,,,,,,,,,,,删除,,刪除,
video_edit_fliter,Filter,,,,,,,,,Filter,,,,Filtro,Filtro,,,,,Filtre,,,,,,,,Filter,,Filtro,,,,,,,,,,,,,,,,,,,,Filter,,,,,,,Фильтры,,,,,,,,,,,,,,,,滤镜,,濾鏡,
release_to_refresh,Release to refresh,,,,,,,,,"Loslassen, um zu aktualisieren",,,,Suelte para actualizar,Suelte para actualizar,,,,,Relacher pour rafraîchir,,,,,,,,Lepaskan untuk menyegarkan,,Rilascia per aggiornare.,,,,,,,,,,,,,,,,,,,,Loslaten om te verversen,,,,,,,Отпустите для обновления,,,,,,,,,,,,,,,,松开刷新,,放開重整,
login_user_not_equal_to_system,The current user does not agree with beautiful MIUI system login user!,,,,,,,,,Der momentane User stimmt nicht mit dem angemeldeten Beautiful MIUI System User überein!,,,,Usuario o contraseña MIUI erróneos,Usuario o contraseña MIUI erróneos,,,,,L'utilisateur en cours n'est pas en accord avec le magnifique login utilisateur du système MIUI,,,,,,,,Pengguna tidak setuju untuk menggunakan login sisistem MIUI!,,,,,,,,,,,,,,,,,,,,,,De gebruiker komt niet overeen met de MIUI gebruiker!,,,,,,,Этот логин не соответствует логину пользователя системы MIUI!,,,,,,,,,,,,,,,,当前用户与MIUI系统登录用户不一致!,,目前使用者與MIUI系統登錄使用者不一致!,
led_all_disable,Disable all,,,,,,,,,Alle deaktivieren,,,,Ninguno,Ninguno,,,,,Tout désactiver,,,,,,,,matikan semua,,Disattiva tutto,,,,,,,,,,,,,,,,,,,,Zet alles uit,,,,,,,Отключить все,,,,,,,,,,,,,,,,全部关闭,,全部關閉,
cancel,Cancel,,,,,,,,,Abbrechen,,,,Cancelar,Cancelar,,,,,Annuler,,,,,,,,Membatalkan,,Cancella,,,,,,,,,,,,,,,,,,,,Annuleer,,,,,,,Отменить,,,,,,,,,,,,,,,,取消,,取消,
retry_after_connect_network,Please retry after connected to the Internet,,,,,,,,,"Versuchen Sie es bitte erneut, nachdem eine Internetverbindung aufgebaut wurde.",,,,Inténtelo de nuevo después de conectarse a Internet,Inténtelo de nuevo después de conectarse a Internet,,,,,Merci de ré-essayer après connexion à Internet,,,,,,,,Silahkan coba kembali setelah terhubung dengan internet.,,Riprova dopo esserti connesso ad internet.,,,,,,,,,,,,,,,,,,,,Verbind met het internet en probeer het opnieuw,,,,,,,"Пожалуйста, повторите попытку после подключения интернета",,,,,,,,,,,,,,,,请联网后重试,,請聯網後重試,
select_photo,Select photo,,,,,,,,,Bild auswählen,,,,Selecionar foto,Selecionar foto,,,,,Choisir un photo,,,,,,,,Pilih Foto,,Selezione foto,,,,,,,,,,,,,,,,,,,,Selecteer foto,,,,,,,Выбрать фото,,,,,,,,,,,,,,,,请先选择照片,,請先選擇相片,
common_google_play_services_update_title,Update Google Play services,Dateer Google Play-dienste op,Google Play አገልግሎቶችን ያዘምኑ,‏تحديث خدمات Google Play,Актуализиране на услугите за Google Play,Google প্লে পরিষেবা আপডেট করুন,Actualitza els serveis de Google Play,Aktualizace služeb Google Play,Opdater Google Play-tjenester,Google Play-Dienste aktualisieren,Ενημέρωση υπηρεσιών Google Play,Update Google Play services,Update Google Play services,Actualizar servicios de Google Play,Actualizar Google Play Services,Värskendage Google Play teenuseid,Eguneratu Google Play zerbitzuak,‏به‌روزرسانی خدمات Google Play,Päivitä Google Play -palvelut,Mettre à jour les services Google Play,Mettre à jour les services Google Play,Actualizar os servizos de Google Play,Google Play सेवाएं से नई जानकारी,Ažuriraj usluge za Google Play,Play-szolgáltatások frissítése,Նորացրեք Google Play ծառայությունները,Perbarui layanan Google Play,,Uppfæra þjónustu Google Play,Aggiorna Google Play Services,‏עדכון שירותי Google Play,Play開発者サービスの更新,Google Play სერვისების განახლება,Google Play қызметтерін жаңарту,ធ្វើ​បច្ចុប្បន្នភាព​សេវាកម្ម​កម្សាន្ត Google,Google Play ಸೇವೆಗಳನ್ನು ನವೀಕರಿಸಿ,Google Play 서비스 업데이트,Google Play кызматтарын жаңыртуу,ອັບເດດບໍລິການ Google Play,Atnaujinti „Google Play“ paslaugas,Google Play pakalpojumu atjaunināšana,Ажурирај ги услугите на Google Play,Google Play സേവനങ്ങൾ അപ്‌ഡേറ്റുചെയ്യുക,Google Play үйлчилгээг шинэчлэх,Google Play सेवा अद्यतनित करा,Kemas kini perkhidmatan Google Play,Google ပလေး ၀န်ဆောင်မှုများကို မွမ်းမံရန်,Oppdater Google Play Tjenester,Google Play सेवाहरू अद्यावधिक गर्नुहोस्,Google Play-services updaten,Aktualizuj Usługi Google Play,Atualize o Google Play Services,Atualize o Google Play Services,Atualizar serviços do Google Play,Actualizaţi Servicii Google Play,Обновите Сервисы Google Play,,Google Play සේවාවන් යාවත්කාලීන කරන්න,Aktualizovať služby Google Play,Posodobite storitve Google Play,Ажурирање Google Play услуга,Uppdatera Google Play Tjänster,Sasisha huduma za Google Play,Google Play சேவைகளைப் புதுப்பி,Google Play సేవలను నవీకరించండి,อัปเดตบริการ Google Play,I-update ang mga serbisyo ng Google Play,Google Play hizmetlerini güncelle,Оновіть сервіси Google Play,‏Google Play سروسز اپ ڈیٹ کریں,Google Play xizmatlarini yangilash,Cập nhật dịch vụ của Google Play,更新Google Play服务,更新 Google Play 服務,更新 Google Play 服務,Buyekeza amasevisi e-Google Play
save,Save,,,,,,,,,Speichern,,,,Guardar,Guardar,,,,,Sauvegarder,,,,,,,,Simpan,,Salva,,,,,,,,,,,,,,,,,,,,Bewaar,,,,,,,Сохранить,,,,,,,,,,,,,,,,保存,,儲存,
video_edit_transition,Transition,,,,,,,,,Übergang,,,,Transición,Transición,,,,,Transition,,,,,,,,Transisi,,Transizione,,,,,,,,,,,,,,,,,,,,Overgang,,,,,,,Переход,,,,,,,,,,,,,,,,转场,,轉場,
rtsp_buffering,Buffering...,,,,,,,,,Buffering...,,,,Buffering...,Buffering...,,,,,Chargement...,,,,,,,,Buffering...,,Caricamento...,,,,,,,,,,,,,,,,,,,,Bufferen...,,,,,,,Буфферизация...,,,,,,,,,,,,,,,,正在缓冲,,正在緩衝,
video_upload,Upload video,,,,,,,,,Video uploaden,,,,Subir video,Subir video,,,,,Envoi vidéo,,,,,,,,Upload video,,Carica video.,,,,,,,,,,,,,,,,,,,,Video uploaden,,,,,,,Загрузить видео,,,,,,,,,,,,,,,,视频上传,,影片上傳,
setting_video_resolution,Resolution,,,,,,,,,Auflösung,,,,Resolución,Resolución,,,,,Résolution,,,,,,,,Resolusi,,Risoluzione,,,,,,,,,,,,,,,,,,,,Resolutie,,,,,,,Разрешение,,,,,,,,,,,,,,,,视频分辨率,,影片解析度,
tv_timlapse_record,Time-lapse,,,,,,,,,Zeitraffer,,,,TimeLapse,TimeLapse,,,,,Time-Lapse,,,,,,,,Time-lapse,,Time-Lapse,,,,,,,,,,,,,,,,,,,,Interval opname,,,,,,,Промежуток времени,,,,,,,,,,,,,,,,延时摄像,,延時攝影,
in_normal_capturing,Capturing,,,,,,,,,Erfassung,,,,Capturando,Capturando,,,,,Capture en cours,,,,,,,,Mengambil Gambar,,Cattura in corso,,,,,,,,,,,,,,,,,,,,Opnemen,,,,,,,Захват,,,,,,,,,,,,,,,,普通拍照中,,一般拍照中,
app_version,App version,,,,,,,,,App Version,,,,Versión de la App,Versión de la App,,,,,Version Application,,,,,,,,Versi Applikasi,,Versione App,,,,,,,,,,,,,,,,,,,,App versie,,,,,,,Версия приложения,,,,,,,,,,,,,,,,应用版本,,應用版本,
cube_ptr_seconds_ago, seconds ago,,,,,,,,, vor sekunden,,,, segundos atrás, segundos atrás,,,,,secondes avant,,,,,,,, detik yang lalu,,secondi fa,,,,,,,,,,,,,,,,,,,, sec. geleden,,,,,,, секунд назад,,,,,,,,,,,,,,,, 秒之前,, 秒之前,
wechatcollect,Wechat Collect,,,,,,,,,Wechat Collect,,,,Wechat Collect,Wechat Collect,,,,,Wechat,,,,,,,,Wechat,,Wechat,,,,,,,,,,,,,,,,,,,,Wechat Collect,,,,,,,Избранное в WeChat,,,,,,,,,,,,,,,,微信收藏,,微信收藏,
website,http://www.mob.com,,,,,,,,,http://www.mob.com,,,,http://www.mob.com,http://www.mob.com,,,,,http://www.mob.com,,,,,,,,http://www.mob.com,,http://www.mob.com,,,,,,,,,,,,,,,,,,,,http://www.mob.com,,,,,,,http://www.mob.com,,,,,,,,,,,,,,,,http://www.shareSDK.cn,,http://www.shareSDK.cn,
common_google_play_services_notification_needs_update_title,An application requires an update for Google Play services.,"""'n Program vereis dat Google Play Services opgedateer word.""",አንድ መተግበሪያ የGoogle Play አገልግሎቶች እንዲዘምኑ ይፈልጋል።,‏يتطلب أحد التطبيقات تحديث خدمات Google Play.,Приложение изисква актуализирането на услугите за Google Play.,একটি অ্যাপ্লিকেশানের জন্য Google প্লে পরিষেবার একটি আপডেটের প্রয়োজন৷,"""Una aplicació requereix que s'actualitzin els serveis de Google Play.""",Aplikace vyžaduje aktualizaci služeb Google Play.,"En applikation kræver, at Google Play-tjenester opdateres.",App erfordert ein Update der Google Play-Dienste,Μια εφαρμογή απαιτεί την ενημέρωση των Υπηρεσιών Google Play.,An application requires an update for Google Play Services.,An application requires an update for Google Play Services.,Una aplicación requiere una actualización de servicios de Google Play,Una aplicación requiere que se actualice Google Play Services,Rakenduse kasutamiseks tuleb värskendada Google Play teenuseid.,Aplikazio batek Google Play zerbitzuak eguneratzea eskatzen du.,‏‫برنامه‌ای نیاز به یک به‌روزرسانی برای خدمات Google Play دارد.,"Päivitä Google Play -palvelut, jotta sovellus toimii.",Une application demande la mise à jour des services Google Play.,Une application requiert la mise à jour des services Google Play.,Unha aplicación require a actualización dos servizos de Google Play.,ऐप्लिकेशन के लिए Google Play सेवाओं में नई जानकारी की आवश्यकता है.,Aplikacija zahtijeva ažuriranje Usluga za Google Play.,Egy alkalmazás Google Play-szolgáltatások frissítését kéri.,Ինչ-որ հավելված պահանջում է թարմացնել Google Play ծառայությունները:,Aplikasi mewajibkan pembaruan untuk layanan Google Play.,,Forrit krefst þess að þjónusta Google Play sé uppfærð.,"""Un'applicazione richiede un aggiornamento di Google Play Services.""",‏קיימת אפליקציה המחייבת עדכון עבור שירותי Google Play.,アプリではGoogle Play開発者サービスを更新する必要があります,აპლიკაცია საჭიროებს Google Play Services-ის განახლებას.,Қолданба Google Play қызметтерін жаңартуды талап етеді.,កម្មវិធី​ទាមទារ​​ធ្វើ​បច្ចុប្បន្នភាព​សេវាកម្ម ​Google កម្សាន្ត។,ಅಪ್ಲಿಕೇಶನ್‌ಗೆ Google Play ಸೇವೆಗಳ ನವೀಕರಣದ ಅಗತ್ಯವಿದೆ.,Google Play 서비스를 업데이트해야 하는 애플리케이션입니다.,"Колдонмону иштетүү үчүн, Google Play Кызматтарын жаңыртуу керек.",​ແອັບ​ພ​ລິ​ເຄ​ຊັນ​ຕ້ອງ​ການ​ໃຫ້​ອັບ​ເດດບໍ​ລິ​ການ Google Play ກ່ອນ.,Norint naudoti programą būtina atnaujinti „Google Play“ paslaugas.,"Lai lietojumprogramma darbotos, jāatjaunina Google Play pakalpojumi.",Апликацијата бара да се ажурираат услугите на Google Play.,ഒരു അപ്ലിക്കേഷന് Google Play സേവനങ്ങൾ അപ്‌ഡേറ്റുചെയ്യേണ്ടതുണ്ട്.,Аппликешн Google Наадаан Үйлчилгээг шинэчлэхийг шаардана.,अनुप्रयोगासाठी Google Play सेवांचे अद्यतन आवश्यक आहे.,Perkhidmatan Google Play perlu dikemas kini utk menggunakan aplikasi.,အပလီကေးရှင်း တစ်ခု အတွက် Google ပလေး ဝန်ဆောင်မှုကို မွမ်းမံပေးရန် လိုသည်။,En app krever at Google Play Tjenester oppdateres.,Google Play सेवाहरू अद्यावधिक गर्न अनुप्रयोग आवश्यक हुन्छ।,Google Play-services moet worden geüpdatet voor een app.,Aplikacja wymaga zaktualizowania Usług Google Play.,Um app requer a atualização do Google Play Services.,Um app requer a atualização do Google Play Services.,Uma aplicação necessita da atualização dos Serviços do Google Play.,O aplicație necesită o actualizare pentru serviciile Google Play.,Для работы приложения требуется обновить сервисы Google Play,,යෙදුමකට Google Play සේවාවන් සඳහා යාවත්කාලීනයක් අවශ්‍යය.,Aplikácia vyžaduje aktualizáciu služieb Google Play.,Za delovanje aplikacije morate posodobiti storitve Google Play.,Апликација захтева ажурирање Google Play услуга.,Google Play-tjänster måste uppdateras för en app ska fungera.,Programu inahitaji toleo jipya la huduma za Google Play.,பயன்பாடானது Google Play சேவைகளுக்கான புதுப்பிப்பைக் கேட்கிறது.,ఒక అనువర్తనానికి Google Play సేవలు నవీకరించబడటం అవసరం.,แอปพลิเคชันหนึ่งจำเป็นต้องมีการอัปเดตสำหรับบริการ Google Play,Kailangan ng application ng update sa Mga Serbisyo ng Google Play.,"Bir uygulama, Google Play Hizmetleri için bir güncelleme gerektiriyor.","Щоб додаток працював, потрібно оновити сервіси Google Play.",‏ایک ایپلیکیشن کیلئے Google Play سروسز کیلئے ایک اپ ڈیٹ ضروری ہے۔,Ilova Google Play xizmatlarining yangilanishini talab qiladi.,Một ứng dụng yêu cầu cập nhật đối với các dịch vụ của Google Play.,更新Google Play服务后才能运行应用。,必須更新「Google Play 服務」，才能使用應用程式。,應用程式要求更新 Google Play 服務。,Uhlelo lokusebenza ludinga isibuyekezo samasevisi we-Google Play.
